id,product,producer,vendor,price,validFrom,validTo,deliveryDays,publisher,publishDate,offerWebpage
21267,42932,7030,17997,4404.55,2003-11-05,2013-12-02,4,628,1951-06-14,website
21268,22528,41075,37342,1494.57,1991-04-19,2006-12-15,5,491,1985-12-13,website
21269,23740,18601,32537,9071.97,1986-03-20,1905-10-29,5,450,1901-12-24,website
21270,5172,48495,31372,1933.39,1965-09-17,1962-01-03,7,519,2004-02-09,website
21271,42225,27108,42048,6796.07,1911-12-01,1925-03-24,7,613,1934-02-03,website
21272,27061,48637,46523,5179.73,2009-01-20,1927-03-29,6,888,1960-10-04,website
21273,41315,28564,4141,9832.23,1905-06-22,1930-03-31,7,66,2009-12-06,website
21274,6091,17407,15499,7767.82,2013-06-12,1987-07-11,1,396,1959-08-16,website
21275,21255,31482,6135,6705.68,1961-08-25,1968-10-26,3,798,1943-03-08,website
21276,19947,7963,1937,9018.54,2017-04-05,1943-01-03,1,298,2012-11-04,website
21277,718,14569,37669,3037.56,1982-12-04,1998-01-12,5,724,1950-08-04,website
21278,17587,12463,48230,9095.43,1906-10-22,1950-02-08,3,164,1901-12-21,website
21279,8419,21423,43567,8628.35,1985-04-18,2012-09-19,5,749,1969-12-24,website
21280,34495,37631,12372,3335.9,1996-10-11,1944-09-16,7,185,1923-07-30,website
21281,29161,13627,26350,9781.85,1975-08-17,2000-02-03,6,798,1974-07-12,website
21282,8929,16072,7230,5662.55,1907-04-13,1924-10-27,5,104,1990-04-23,website
21283,37471,25235,22405,9229.53,1955-07-01,1912-05-01,2,664,1977-04-01,website
21284,25899,49998,32154,2883.56,1964-06-25,1977-02-28,1,871,2011-08-15,website
21285,35241,6873,29578,6366.03,1902-03-05,1968-01-29,4,887,1908-01-21,website
21286,11127,9175,46177,50.18,1922-04-17,1999-01-22,2,63,1934-04-24,website
21287,11325,19667,26776,520.59,1923-06-19,1989-08-16,3,813,1934-02-26,website
21288,1770,11517,5502,7924.12,1965-12-31,1945-11-03,7,573,2015-06-13,website
21289,46407,14552,13775,5410.18,1977-02-20,1997-11-10,6,626,1924-05-03,website
21290,25606,8185,37102,6690.25,1929-10-04,2010-07-23,6,189,1920-08-14,website
21291,47060,1254,43322,6571.17,1952-06-22,1970-08-10,4,263,1919-02-05,website
21292,29166,13158,15981,883.18,1959-10-11,2003-09-12,5,955,1997-10-15,website
21293,7103,14740,25883,2712.42,1969-09-06,1925-02-02,5,398,1925-08-16,website
21294,26051,5250,16982,7373.2,1923-10-18,1916-01-15,5,390,1954-12-10,website
21295,371,33260,21406,1672.29,1930-01-29,1985-08-14,7,155,1947-06-06,website
21296,5474,5845,48219,8865.63,1903-07-18,2001-07-25,3,13,1931-01-22,website
21297,48647,18911,43051,3941.64,1935-05-10,2014-02-23,3,81,1961-11-10,website
21298,21129,23744,33015,4954.33,1974-03-11,1959-05-30,5,891,2017-02-21,website
21299,49678,8926,17634,8204.56,1994-04-04,1941-07-30,1,924,1917-07-29,website
21300,40387,6604,13035,2199.17,1920-07-22,1973-04-08,2,302,1975-12-08,website
21301,20003,5012,43877,8031.63,1969-09-17,1927-10-19,7,358,1916-02-18,website
21302,15687,31821,26715,1360.02,2001-01-16,1984-11-10,3,239,1995-06-05,website
21303,33683,32058,27331,6227.7,1997-06-21,1977-12-20,4,700,1984-06-22,website
21304,24281,42130,32131,1545.23,2001-08-05,1990-08-23,3,548,1941-06-25,website
21305,30433,20225,49650,5931.02,1929-09-24,2015-07-21,5,619,1963-01-08,website
21306,873,36860,29914,1446.57,1985-06-15,1951-12-20,7,255,1977-04-01,website
21307,1464,26682,38253,4244.8,1965-12-02,2017-10-20,5,832,1939-03-21,website
21308,44366,34632,47451,5681.33,1996-06-21,1920-06-12,7,346,1996-04-15,website
21309,33061,39323,40714,4329.24,2006-10-23,1977-03-18,3,783,1912-12-05,website
21310,31125,22132,7603,8173.84,1932-06-16,1987-08-21,3,101,1930-06-12,website
21311,10437,29406,48350,4497.58,1920-06-09,1943-08-04,3,660,1960-01-08,website
21312,11205,26834,16361,2586,1942-11-25,1958-06-03,1,868,1990-05-29,website
21313,43471,2213,10086,5922.91,1966-02-17,1943-05-01,1,686,1964-04-06,website
21314,836,25994,28467,8506.95,1941-07-15,2007-02-09,1,82,1921-02-15,website
21315,28666,3641,26583,7889.49,1952-01-18,1967-06-24,4,29,2017-10-14,website
21316,47262,33656,8761,1544.97,1973-10-29,1932-01-16,1,638,1920-12-05,website
21317,2852,8602,47186,9556.42,1993-11-03,2004-02-09,3,295,1968-07-09,website
21318,28231,31413,34670,1488.75,1995-05-12,2000-02-08,7,973,1907-02-24,website
21319,1071,36368,29093,2326.38,2012-07-09,1928-10-26,5,11,1926-11-24,website
21320,16776,44503,45263,3403.1,1916-03-25,1949-06-06,2,24,1922-08-12,website
21321,13760,41724,36334,8256.42,1943-11-14,1912-12-10,4,814,2006-08-25,website
21322,12923,12951,22158,6386.32,1971-09-25,1987-02-18,5,772,1938-02-06,website
21323,7097,14650,29360,7452.91,1958-04-03,1987-08-19,6,100,1909-11-07,website
21324,43524,2638,27673,9159.65,2012-10-16,1992-06-02,6,12,1934-03-14,website
21325,43514,27789,49752,223.1,1918-08-08,2001-01-03,1,28,2014-04-23,website
21326,47398,49661,11477,4208.76,1971-02-25,1922-02-15,2,579,1980-07-24,website
21327,17796,350,39530,9356.35,1924-03-24,1933-08-01,5,567,1908-02-01,website
21328,7853,34606,48743,4918.94,1980-10-09,1957-02-19,3,93,2018-01-13,website
21329,21485,45845,38318,8999.54,1985-03-18,1942-06-29,2,726,2000-10-30,website
21330,3727,43695,8111,9892.82,1918-09-17,1987-03-27,3,478,1990-07-10,website
21331,38105,11030,28726,8944.76,1964-08-11,1990-07-10,7,832,1969-10-18,website
21332,43346,30180,41308,9005.2,1928-12-26,1908-06-29,3,165,1992-05-09,website
21333,20522,38997,32873,5784.15,1918-12-30,1920-09-27,2,475,1926-04-20,website
21334,18863,4811,8898,2752.17,2018-02-10,1936-09-05,4,787,1959-08-14,website
21335,27987,1655,22915,6220.29,1914-12-18,1901-11-06,4,905,1998-04-18,website
21336,40880,34372,2872,9305.37,1971-07-27,1905-11-07,3,494,1956-10-16,website
21337,33690,42661,38452,2890.74,1963-05-25,1923-05-23,3,900,2016-07-18,website
21338,24624,14489,33131,6223.38,2015-07-16,2002-12-28,2,945,1957-02-04,website
21339,46080,23631,6931,9011.56,1923-11-03,1991-11-25,6,517,1934-01-06,website
21340,13374,48888,47142,1484.09,1957-06-07,1956-09-13,5,264,1910-12-06,website
21341,35945,17177,42025,9910.79,1967-09-28,1932-03-26,6,63,1925-11-07,website
21342,24188,20258,47684,9276.37,2001-10-06,2013-06-24,2,75,2001-08-10,website
21343,8157,46480,48953,8929.83,1966-04-01,2011-08-30,2,388,1900-09-29,website
21344,11355,35163,19508,7736.35,1975-07-07,1905-02-18,5,286,1904-03-17,website
21345,31949,43335,8173,3086.86,1916-05-07,1944-08-06,4,243,1994-09-08,website
21346,46156,26822,9635,8196.01,1978-03-30,1953-04-25,1,326,1918-08-09,website
21347,10327,7366,7311,1210.23,1927-06-15,1990-07-27,3,379,1930-01-26,website
21348,21112,8885,26137,2935.83,1970-02-19,2006-10-18,5,768,1998-04-18,website
21349,5914,16191,43623,2708.64,2011-04-18,1959-06-03,5,561,1927-01-18,website
21350,15697,39803,4763,5677.02,1928-09-30,1944-03-31,5,459,2019-02-02,website
21351,42841,18520,22051,5748.41,1922-10-21,1945-01-11,7,656,1903-07-12,website
21352,19462,7711,49808,9745.59,1911-06-18,1967-10-27,7,661,1984-12-13,website
21353,29874,42436,38931,5567.63,1981-11-25,2007-04-22,4,410,2017-01-19,website
21354,14194,12344,7564,5344.88,1984-10-28,1985-07-28,7,908,1935-08-31,website
21355,37168,13566,27161,893.64,1965-07-27,1911-11-30,6,128,2012-07-15,website
21356,47768,48574,16224,4039.55,1990-04-01,1943-06-16,6,973,2001-12-01,website
21357,43101,19469,15719,2032.65,1994-04-30,1929-11-25,7,567,1947-06-24,website
21358,12893,30729,40243,9566.61,1939-09-29,1904-09-16,7,856,1926-09-26,website
21359,27983,47172,25905,416.53,1957-08-16,1902-06-12,3,197,2009-01-25,website
21360,835,2900,48587,9274.87,1960-04-20,1950-11-02,4,676,1973-01-31,website
21361,19748,20938,43165,7912.46,1947-03-05,2002-03-26,2,225,1956-11-22,website
21362,45125,20850,30269,103.75,1903-11-25,1948-09-08,2,258,1949-11-30,website
21363,49611,11509,46121,6113.99,1908-06-30,1952-10-16,4,192,2019-12-07,website
21364,38732,34404,41221,1282.54,1950-08-03,2014-09-30,2,32,1995-11-19,website
21365,35321,29019,36973,3095.92,1985-05-03,1990-02-13,5,768,1901-10-24,website
21366,5481,32235,38613,8347.97,1975-01-19,1993-01-27,3,862,1980-01-06,website
21367,40184,40970,46915,2339.93,1970-06-06,2012-06-09,3,257,1935-12-07,website
21368,8963,14645,10104,8048.45,1908-07-19,1922-12-24,6,6,1966-03-28,website
21369,1774,41244,31543,6821.72,1952-08-24,1980-02-05,2,697,1949-02-22,website
21370,14583,22334,49010,7313.26,1947-02-11,1941-12-02,5,219,1937-06-30,website
21371,48760,6620,45431,3178.85,1934-10-29,2003-12-29,7,830,1966-02-02,website
21372,22139,8160,48332,2032.47,1924-12-26,2012-08-11,6,792,1989-08-08,website
21373,2625,48601,20792,8168.53,1947-08-09,1968-01-15,1,982,1978-07-17,website
21374,7650,47954,5637,9763.29,1947-05-17,1980-08-19,5,211,1990-06-15,website
21375,28000,21397,47463,6686.85,1955-02-07,1957-11-23,6,956,2000-09-15,website
21376,41121,12146,40575,2646.33,1941-04-20,2017-08-28,3,245,1995-02-25,website
21377,17741,42097,45279,2205.15,1967-04-26,1939-03-30,4,337,1916-08-18,website
21378,43514,35956,3023,9893.48,1958-07-19,1980-06-04,2,565,1932-12-24,website
21379,22042,29655,41199,7060.17,2008-08-03,1930-06-29,5,15,2009-01-04,website
21380,38087,30475,38300,5178.48,2014-06-27,1965-07-09,6,343,1912-01-04,website
21381,4203,38307,17215,3128.86,1949-02-16,2015-01-30,1,962,1998-01-03,website
21382,11798,29900,29365,4624.11,1978-05-28,1905-11-10,1,828,1990-07-08,website
21383,11414,47711,19852,8821.97,1930-04-13,1983-04-11,3,212,1946-01-17,website
21384,44209,18908,35925,3980.73,1903-04-23,1934-06-10,3,916,1997-06-24,website
21385,9475,13154,567,4370.01,1993-07-21,1927-03-04,3,513,1921-12-08,website
21386,20088,967,24975,380.42,1981-04-01,1949-08-04,4,375,1902-05-09,website
21387,8486,34811,48839,380.64,1971-06-08,1912-11-20,4,827,1925-03-02,website
21388,20216,34987,13812,539.38,1944-01-01,1948-10-28,6,570,1936-03-06,website
21389,47216,32821,1879,4354.56,1935-12-13,1989-08-11,5,556,1953-01-02,website
21390,7952,25570,15179,3033.26,1971-01-14,1962-11-01,2,732,1956-07-29,website
21391,36017,9820,31905,1664.51,1930-09-12,1989-11-28,4,705,1997-03-05,website
21392,8655,26811,15297,2474.59,1968-04-22,1933-11-29,6,185,1940-05-06,website
21393,29299,34209,25911,3788.18,1942-01-25,1900-03-09,7,642,2006-10-05,website
21394,10292,18566,27231,3174.2,1962-12-15,1992-06-18,3,106,2017-04-15,website
21395,43231,7187,14555,1401.64,1930-12-11,1942-08-07,7,304,1937-12-05,website
21396,39985,30959,44756,469.04,2009-06-03,1917-12-21,1,960,1994-09-01,website
21397,18226,6299,36053,6833.3,1934-03-14,1952-01-01,3,241,1933-05-31,website
21398,47384,8203,23648,4415.58,1914-03-19,1937-07-18,4,53,1939-09-11,website
21399,27311,44638,42618,6977.15,1987-03-21,2003-01-14,4,272,2008-09-30,website
21400,34043,22358,214,3346.42,1940-02-18,2002-10-05,5,443,1928-04-16,website
21401,10788,11063,41344,4346.27,2014-10-11,1946-01-24,4,311,1988-09-13,website
21402,31384,41622,3909,8856.86,1944-10-03,1957-09-26,7,270,1908-04-13,website
21403,29096,24526,25893,8024.1,1978-04-15,2001-03-19,6,983,2003-11-22,website
21404,47720,41535,1125,6808.34,2015-05-21,1923-01-20,5,172,2009-10-28,website
21405,37697,49128,23587,4230.6,1911-01-28,1902-11-07,3,979,2011-09-30,website
21406,34293,2659,14958,8687.88,1972-10-15,1997-08-22,4,281,1931-01-18,website
21407,45734,30375,46178,6484.46,1907-10-21,2005-06-07,2,640,1996-07-24,website
21408,9489,37557,11064,2717.03,1900-06-02,1998-01-12,7,253,1924-09-19,website
21409,44603,11244,28322,3246.23,1937-11-22,2006-07-07,7,336,1931-04-02,website
21410,40390,23346,38197,346.9,2000-01-30,2001-12-11,5,311,2002-09-19,website
21411,49402,246,48989,9442.64,2008-06-05,1924-01-31,7,676,1987-01-20,website
21412,23287,27540,38291,7770.32,1949-01-30,1947-02-11,7,209,1934-06-07,website
21413,11515,7149,5135,5759.07,1955-08-06,2015-04-05,3,941,1966-10-25,website
21414,38293,3093,5300,9345.42,1950-01-09,1984-12-03,6,855,1966-09-04,website
21415,49791,7609,9689,2985.17,1914-01-22,1928-08-16,4,326,2011-03-18,website
21416,4474,49655,32671,5233.4,1952-09-26,2011-02-05,2,180,1991-12-11,website
21417,36010,6598,47358,8094.67,2004-04-29,1957-08-10,2,624,2011-05-29,website
21418,16239,39627,16943,4949.36,1996-05-12,1955-09-21,4,890,1998-04-07,website
21419,10007,34002,15463,5119.99,1913-10-16,1966-11-19,6,78,1964-03-23,website
21420,1663,40140,49574,7244.18,1999-01-11,1969-04-29,3,616,2012-10-28,website
21421,2833,1302,28186,8014.74,1940-07-28,1996-05-14,7,565,1970-09-02,website
21422,43651,2351,36843,1143.22,1982-06-02,1974-06-03,5,570,1956-12-16,website
21423,39019,22782,42380,7580.45,1964-08-13,1993-01-16,4,71,1943-06-14,website
21424,34733,22643,773,7338.48,1940-07-06,1947-02-10,6,437,2015-06-18,website
21425,34243,33290,27978,3794.28,1974-01-23,1919-08-04,1,477,2008-03-05,website
21426,44252,43630,11764,6038.81,1924-07-21,2008-03-22,6,373,1932-07-20,website
21427,14207,30541,116,6262.88,1967-12-25,1994-07-02,7,550,1915-03-24,website
21428,6545,17146,47600,8644.61,1920-02-26,2011-01-22,3,627,1999-03-04,website
21429,8570,42364,17208,8506.52,1925-09-12,1928-03-15,6,526,1998-05-27,website
21430,15486,23571,37215,5691.76,1975-11-23,1903-11-23,7,119,1966-03-17,website
21431,43808,989,5257,8297.64,1909-10-17,1976-04-01,7,284,1971-01-23,website
21432,6446,29819,34274,67.97,1979-06-20,1971-02-10,2,19,1970-04-14,website
21433,34541,40937,33791,4027.38,1983-09-30,1904-12-20,6,184,1968-04-10,website
21434,47027,5395,18062,1950.98,1945-08-15,1931-11-08,1,419,1947-01-04,website
21435,40312,32749,20482,4824.4,2005-09-24,1955-09-18,3,12,1936-11-14,website
21436,48197,49675,22812,2511.25,2005-03-30,2007-12-03,6,834,1916-08-30,website
21437,42565,44208,38203,3315.29,1958-09-11,1974-06-22,2,468,2007-07-22,website
21438,35705,42619,7827,192.87,1985-08-19,1927-09-26,2,513,1905-02-15,website
21439,39996,27019,3720,8407.14,1970-11-30,2005-11-21,2,331,1971-12-09,website
21440,17828,29959,11009,2382.26,1956-09-19,1958-10-18,6,684,1991-02-04,website
21441,18919,4877,30046,7703.96,1982-11-04,1963-05-28,4,192,1932-04-06,website
21442,41762,36891,27817,3925.97,1981-02-24,1951-03-17,6,211,1919-09-14,website
21443,49429,7793,12884,3936.45,1984-11-20,2013-03-13,7,854,1991-06-10,website
21444,24994,23504,25593,2730.53,1983-02-06,1960-02-12,1,781,1902-06-28,website
21445,27309,44894,39784,1003,1972-06-10,1946-09-26,6,358,1902-08-24,website
21446,20636,17763,40773,4377.71,1977-10-06,1959-04-05,3,461,2000-09-28,website
21447,44504,1409,17253,8534.47,1943-08-22,1949-04-05,6,756,1973-01-18,website
21448,8347,36696,7479,9927.07,1939-03-04,1981-02-28,5,359,1996-12-14,website
21449,7330,2988,35284,6226.67,1977-04-26,1951-12-03,1,518,2001-08-19,website
21450,31253,29942,41092,6070.95,1998-03-01,1904-11-10,7,71,1992-03-19,website
21451,33703,12194,15733,6152.89,1939-05-11,2003-11-12,6,47,1902-05-31,website
21452,32843,11915,19062,1311.79,1955-02-01,1994-06-30,5,291,1926-04-04,website
21453,18624,33185,22248,7937.42,1904-09-05,1939-04-21,7,394,1989-09-15,website
21454,10296,29830,35038,2385.36,1966-12-13,1975-09-14,5,14,1902-06-16,website
21455,43341,8937,14053,838.28,1934-06-30,1954-02-11,3,570,1954-11-01,website
21456,49111,31092,38730,8261.73,1913-09-25,1976-01-05,1,560,1987-04-20,website
21457,35437,31684,20043,8104.53,1918-10-21,1957-06-23,3,30,1914-01-11,website
21458,17304,18014,223,5781.83,1906-11-08,1945-07-20,2,37,1904-02-21,website
21459,20351,36070,7890,9064.03,1968-12-22,1943-09-01,2,132,1978-06-16,website
21460,24078,31178,32854,4593.55,1916-12-03,1982-01-11,7,195,1929-12-01,website
21461,23162,13223,30206,6248.33,1960-05-24,1915-11-28,1,468,2003-06-06,website
21462,14452,30180,398,6147.86,1989-05-23,1954-03-09,3,661,1968-03-28,website
21463,45078,3560,24958,7275.2,1942-02-23,1967-12-04,5,456,1947-09-13,website
21464,12131,17930,28932,8569.15,1901-08-05,1956-04-22,5,575,1947-04-28,website
21465,37879,25137,45615,9681.32,1979-04-19,1908-08-19,6,377,2000-10-26,website
21466,13567,36062,18109,6709.97,2008-06-05,1900-12-02,3,445,1966-09-18,website
21467,21478,47812,24590,3853.24,1911-08-08,1949-01-01,7,579,1907-03-17,website
21468,2304,20573,4135,8732.45,1929-12-22,1935-04-03,1,371,1951-02-23,website
21469,37938,29601,23336,8234,1918-10-31,1960-04-17,2,279,1922-02-21,website
21470,15913,2740,7313,5360.75,1968-11-28,1925-07-04,4,741,1938-04-09,website
21471,39633,44982,20404,7178.53,1990-04-01,1943-06-27,2,584,2011-01-31,website
21472,11984,3055,16719,6943.95,1974-09-20,1930-05-16,6,699,1924-05-17,website
21473,28599,28366,39611,8599.77,1947-12-12,2003-07-10,2,373,1980-01-18,website
21474,23569,17024,1892,7675.02,1909-02-19,2009-01-12,5,646,1987-11-01,website
21475,21733,47576,31175,6996.97,1945-03-31,2011-12-06,3,477,1921-03-24,website
21476,20331,1477,23434,3733.84,1982-07-20,2015-11-20,1,242,1933-02-21,website
21477,43262,5866,36621,6580.28,1939-02-11,1941-10-11,7,809,1950-01-19,website
21478,16588,10601,22953,533.34,1984-02-11,1950-11-06,1,942,1927-06-20,website
21479,8015,23023,36136,4991.74,1903-11-16,1995-02-06,1,889,1955-03-31,website
21480,44216,48463,7064,9130.68,1973-05-13,1908-09-09,1,653,1995-07-14,website
21481,8715,20531,22377,1475.06,1973-10-12,1947-03-11,1,773,2002-11-06,website
21482,20280,23177,20675,2607.54,1955-10-29,1900-01-16,1,283,1990-01-19,website
21483,15744,38029,773,9932.33,1945-09-06,1917-10-06,6,37,1947-02-01,website
21484,33986,9829,34492,9950.02,1960-02-02,1979-10-21,1,525,1915-01-10,website
21485,37309,31950,20024,8088.86,1964-01-24,1979-10-30,4,929,1996-03-01,website
21486,47158,26824,32115,4527.54,2017-10-17,1989-04-21,7,152,1987-07-28,website
21487,44048,11993,7747,4665.66,1997-09-24,1920-05-31,5,684,1977-11-29,website
21488,45029,23893,39484,2609.76,1983-10-18,2000-03-23,6,462,1977-02-23,website
21489,24750,34233,47072,5505.05,2017-04-27,1925-10-03,2,913,1918-05-26,website
21490,1583,14255,1570,7027.52,2006-03-03,1983-09-25,1,522,2017-11-13,website
21491,2097,17965,32423,2034.87,1983-09-12,2009-03-02,4,403,1997-11-06,website
21492,42715,18107,37453,629.92,1952-03-19,1915-02-09,7,861,1913-01-31,website
21493,49092,47335,2820,5538.22,1938-09-25,2008-04-19,5,472,1914-07-20,website
21494,30995,42112,34683,1378.31,1965-06-19,2017-12-17,6,842,1948-07-15,website
21495,31395,34172,11393,9431.12,1932-02-15,1995-01-24,3,210,1904-12-21,website
21496,24871,23524,31233,7741.25,2009-11-24,1986-01-04,6,599,1987-10-29,website
21497,2525,38192,45500,6002.52,1953-09-19,1921-01-28,5,262,1902-02-18,website
21498,33744,4437,7456,9510.8,1912-09-06,1982-04-06,3,147,1937-03-13,website
21499,44919,31595,5574,9742.76,1934-02-05,2017-08-17,4,734,1943-08-10,website
21500,1832,16414,23466,1981.21,1961-06-26,1942-06-17,4,698,1955-10-21,website
21501,17913,29458,14648,2840.5,2001-12-09,2019-07-28,1,633,1958-08-17,website
21502,31635,8326,17489,4546.52,1935-11-14,1915-11-03,2,566,2003-06-04,website
21503,45161,16024,41753,8560.35,1966-08-08,1901-10-09,3,637,2019-09-16,website
21504,44830,7544,21505,7849.1,1913-08-11,2013-03-05,6,314,1981-04-17,website
21505,39823,15124,10804,5817.79,1992-12-22,1957-01-28,1,87,1906-11-08,website
21506,19198,26988,12904,8078.62,1906-02-06,2010-05-23,4,212,1995-07-01,website
21507,20356,46127,42045,8610.9,1972-05-01,1990-03-19,5,226,1924-01-13,website
21508,47329,46701,25391,2324.26,1976-06-27,1973-03-10,4,883,1913-11-22,website
21509,44526,7884,11654,918.56,1946-08-21,2011-06-24,6,17,1985-06-26,website
21510,24603,29905,3309,8703.06,1929-09-19,1958-07-06,4,137,1938-08-21,website
21511,23249,24580,32972,7855.06,1937-05-17,2012-11-07,4,750,1990-01-02,website
21512,17999,13386,14284,8368.3,1978-08-04,1977-07-06,1,150,1970-02-23,website
21513,28499,45773,45862,3677.26,1952-09-04,1998-07-11,5,180,2005-04-18,website
21514,6686,47508,24091,3936.21,2003-06-07,1932-03-03,3,24,1985-09-19,website
21515,29153,4998,1575,1649.22,1927-07-20,1940-02-17,6,6,1972-06-30,website
21516,16878,8859,24763,2986.37,1990-08-31,1996-08-26,3,223,1922-09-20,website
21517,33453,37597,44703,4269.06,1909-10-18,2013-01-24,3,230,1977-11-14,website
21518,41456,6780,15757,8358.1,1966-03-10,1976-06-15,5,552,1952-02-04,website
21519,39643,10981,4564,9013.18,1997-12-09,1902-07-15,5,146,1946-06-03,website
21520,29507,46727,13756,9681.82,1926-07-21,1962-04-07,2,141,1930-11-22,website
21521,6960,1324,11707,3884.22,1986-05-18,1983-12-19,7,102,1976-04-30,website
21522,48650,33334,23020,2368.26,2005-03-08,1942-09-11,7,667,1961-10-14,website
21523,15550,16656,4548,8769.46,1951-05-18,1989-03-10,1,455,1987-01-12,website
21524,39562,4565,23820,3275.33,1901-10-04,2000-05-24,2,359,1921-11-07,website
21525,48996,41155,34420,4647.33,1908-11-26,1938-05-04,5,978,1957-01-07,website
